,Birth Rate,CO2 Emissions,Days to Start Business,GDP,Health Exp % GDP,Health Exp/Capita,Infant Mortality Rate,Internet Usage,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Tourism Inbound
17,0.010153846153846154,57883.72727272727,42.5,37049573898.07692,0.061153846153846156,226.69230769230768,0.007,0.22000000000000003,75.84615384615384,64.07692307692308,0.5538461538461539,0.15876923076923077,0.6995384615384614,0.1413846153846154,9662615.384615384,0.7278461538461538,479076923.0769231
18,0.01146153846153846,109065.54545454546,17.5,390488440417.1539,0.09707692307692307,3631.076923076923,0.004153846153846154,0.5923076923076923,82.15384615384616,76.46153846153847,0.9230769230769231,0.17084615384615384,0.6573846153846155,0.172,10609452.153846154,0.9742307692307691,10631153846.153847
19,0.02630769230769231,453.1818181818182,44.25,1190355166.0,0.049,206.3846153846154,0.01784615384615385,0.12727272727272726,75.46153846153847,69.15384615384616,0.38461538461538464,0.3738461538461539,0.5855384615384616,0.040461538461538465,279964.0,0.46053846153846156,213000000.0
20,0.03976923076923077,3222.909090909091,30.4,4958363475.230769,0.04492307692307692,25.46153846153846,0.073,0.0,58.92307692307692,55.92307692307692,0.2846153846153846,0.44261538461538463,0.5288461538461539,0.028538461538461537,8462722.461538462,0.40415384615384614,139923076.92307693
21,0.01276923076923077,500.8181818181818,27.7,4971666769.230769,0.06076923076923077,219.3846153846154,0.020000000000000004,0.6846153846153846,81.53846153846153,76.23076923076923,0.8666666666666667,0.30291626602564103,0.6446538461538462,0.05346153846153846,64098.0,1.0,430692307.6923077
22,0.023076923076923075,396.45454545454544,50.6,1038481336.5384616,0.05030769230769231,71.3076923076923,0.04369230769230769,0.06923076923076923,64.61538461538461,64.3076923076923,0.33999999999999997,0.33661538461538465,0.6213846153846153,0.041923076923076924,659554.6153846154,0.31323076923076926,37000000.0
23,0.028307692307692308,12768.818181818182,51.7,13851502238.846153,0.05530769230769231,77.76923076923077,0.042923076923076925,0.11538461538461539,67.23076923076923,63.0,0.38461538461538464,0.3771538461538462,0.5779230769230769,0.04484615384615384,9505036.846153846,0.6462307692307692,301307692.3076923
24,0.008769230769230769,26189.090909090908,59.9,12495081910.538462,0.08653846153846154,293.46153846153845,0.007,0.2692307692307692,77.92307692307692,73.0,0.5076923076923078,0.18523076923076923,0.6806923076923077,0.1340769230769231,3865481.6923076925,0.3924615384615385,576076923.0769231
25,0.02530769230769231,4573.454545454545,85.2,9921507330.153847,0.051923076923076926,278.0769230769231,0.04523076923076923,0.04615384615384616,47.53846153846154,47.07692307692308,0.6384615384615385,0.3567692307692308,0.6107692307692307,0.032615384615384616,1889797.1538461538,0.5524615384615384,287307692.3076923
26,0.017615384615384616,353627.1818181818,137.9,1261453965459.1538,0.08099999999999999,558.8461538461538,0.019923076923076925,0.25384615384615383,75.76923076923077,68.38461538461539,0.6153846153846154,0.2713076923076923,0.6654615384615384,0.06323076923076923,187458584.23076922,0.8309230769230769,4437692307.692307
27,0.019153846153846153,7065.818181818182,110.14285714285714,10481963583.461538,0.02669230769230769,707.9230769230769,0.007846153846153846,0.3692307692307692,79.15384615384616,75.38461538461539,0.7615384615384616,0.2827692307692308,0.6843076923076924,0.03292307692307692,373650.46153846156,0.7383076923076922,190777777.7777778
28,0.009615384615384616,46968.63636363636,28.1,34299022932.46154,0.072,324.6923076923077,0.013692307692307691,0.29230769230769227,76.3076923076923,69.46153846153847,0.9153846153846155,0.13946153846153847,0.6840769230769231,0.1763846153846154,7664209.0,0.7092307692307691,3180153846.1538463
29,0.04415384615384615,1309.3636363636363,24.2,6366696911.615385,0.065,28.153846153846153,0.082,0.0,53.92307692307692,52.30769230769231,0.16923076923076924,0.4633846153846154,0.5108461538461538,0.025692307692307695,13905644.538461538,0.22438461538461538,56636363.63636363
